Order ID,Product,Quantity Ordered,Price Each,Order Date,Street Address,City,State
252000,AA Batteries (4-pack),2,3.84,2021-06-20 18:20:00,799 Cedar St,New York City,NY
252004,AA Batteries (4-pack),12,3.84,2021-06-04 22:33:00,583 9th St,Dallas,TX
252008,27in FHD Monitor,1,149.99,2021-06-08 09:22:00,324 Johnson St,Boston,MA
252023,Bose SoundSport Headphones,1,99.99,2021-06-26 12:32:00,376 Center St,New York City,NY
252024,Wired Headphones,2,11.99,2021-06-20 07:43:00,336 8th St,Austin,TX
252027,Lightning Charging Cable,2,14.95,2021-06-08 12:21:00,874 Center St,New York City,NY
252033,AA Batteries (4-pack),2,3.84,2021-06-15 12:17:00,885 14th St,Dallas,TX
252041,USB-C Charging Cable,2,11.95,2021-06-01 17:58:00,581 Center St,San Francisco,CA
252043,27in FHD Monitor,1,149.99,2021-06-06 19:48:00,113 Maple St,Boston,MA
252049,Wired Headphones,2,11.99,2021-06-15 18:48:00,25 Lakeview St,New York City,NY
252066,AA Batteries (4-pack),4,3.84,2021-06-10 14:59:00,17 Maple St,Seattle,WA
252071,Bose SoundSport Headphones,1,99.99,2021-06-18 10:01:00,974 Washington St,New York City,NY
252072,Wired Headphones,1,11.99,2021-06-14 17:55:00,550 Wilson St,San Francisco,CA
252081,Google Phone,1,600.0,2021-06-10 00:29:00,852 9th St,New York City,NY
252083,Lightning Charging Cable,1,14.95,2021-06-16 19:09:00,824 River St,Boston,MA
252088,AAA Batteries (4-pack),2,2.99,2021-06-26 05:47:00,516 Maple St,San Francisco,CA
252092,ThinkPad Laptop,1,999.99,2021-06-12 21:10:00,966 Sunset St,Dallas,TX
252099,Lightning Charging Cable,2,14.95,2021-06-29 21:41:00,181 River St,Dallas,TX
252106,USB-C Charging Cable,1,11.95,2021-06-30 18:20:00,47 Willow St,Los Angeles,CA
252111,27in 4K Gaming Monitor,1,389.99,2021-06-22 15:12:00,378 Park St,Portland,OR
252117,Bose SoundSport Headphones,1,99.99,2021-06-26 09:10:00,839 2nd St,San Francisco,CA
252120,USB-C Charging Cable,2,11.95,2021-06-06 02:59:00,118 Wilson St,Austin,TX
252121,Lightning Charging Cable,2,14.95,2021-06-03 21:56:00,272 Spruce St,San Francisco,CA
252122,iPhone,1,700.0,2021-06-11 21:05:00,286 Dogwood St,Atlanta,GA
252122,20in Monitor,1,109.99,2021-06-11 21:05:00,286 Dogwood St,Atlanta,GA
252124,Macbook Pro Laptop,1,1700.0,2021-06-26 14:49:00,252 Willow St,Seattle,WA
252129,34in Ultrawide Monitor,1,379.99,2021-06-19 17:20:00,1 10th St,Los Angeles,CA
252132,27in FHD Monitor,1,149.99,2021-06-05 19:07:00,798 Ridge St,San Francisco,CA
252133,Wired Headphones,2,11.99,2021-06-16 17:56:00,71 6th St,Atlanta,GA
252135,20in Monitor,1,109.99,2021-06-26 07:11:00,171 Forest St,New York City,NY
252137,Wired Headphones,2,11.99,2021-06-18 15:51:00,51 Lake St,Los Angeles,CA
252146,Macbook Pro Laptop,1,1700.0,2021-06-17 10:33:00,827 13th St,Boston,MA
252153,Lightning Charging Cable,1,14.95,2021-06-21 15:09:00,290 Cedar St,Atlanta,GA
252175,Lightning Charging Cable,1,14.95,2021-06-13 20:10:00,254 Adams St,San Francisco,CA
252177,ThinkPad Laptop,1,999.99,2021-06-05 21:47:00,669 Wilson St,Atlanta,GA
252178,ThinkPad Laptop,1,999.99,2021-06-22 16:16:00,29 Lincoln St,San Francisco,CA
252201,Lightning Charging Cable,2,14.95,2021-06-07 10:26:00,428 9th St,Portland,OR
252203,Apple Airpods Headphones,1,150.0,2021-06-04 18:39:00,916 Spruce St,San Francisco,CA
252204,AAA Batteries (4-pack),2,2.99,2021-06-15 13:51:00,70 Madison St,Los Angeles,CA
252208,27in 4K Gaming Monitor,1,389.99,2021-06-04 17:44:00,594 4th St,Seattle,WA
252209,Flatscreen TV,1,300.0,2021-06-17 18:35:00,594 Sunset St,San Francisco,CA
252213,USB-C Charging Cable,2,11.95,2021-06-16 19:49:00,759 Maple St,San Francisco,CA
252216,AA Batteries (4-pack),2,3.84,2021-06-03 14:44:00,358 River St,Austin,TX
252218,Apple Airpods Headphones,1,150.0,2021-06-22 21:13:00,643 River St,Austin,TX
252219,Wired Headphones,1,11.99,2021-06-29 01:51:00,582 Forest St,San Francisco,CA
252227,Wired Headphones,2,11.99,2021-06-02 19:06:00,874 Lakeview St,San Francisco,CA
252236,Lightning Charging Cable,2,14.95,2021-06-11 20:12:00,30 Park St,Atlanta,GA
252248,Google Phone,1,600.0,2021-06-11 11:08:00,402 Spruce St,New York City,NY
252248,USB-C Charging Cable,1,11.95,2021-06-11 11:08:00,402 Spruce St,New York City,NY
252258,Lightning Charging Cable,1,14.95,2021-06-25 19:34:00,710 Sunset St,San Francisco,CA
252266,AAA Batteries (4-pack),2,2.99,2021-06-19 03:07:00,111 Maple St,Boston,MA
252271,Lightning Charging Cable,1,14.95,2021-06-01 19:29:00,831 Hickory St,Austin,TX
252284,Wired Headphones,2,11.99,2021-06-08 16:58:00,537 Jefferson St,Boston,MA
252285,34in Ultrawide Monitor,1,379.99,2021-06-16 10:48:00,115 South St,Los Angeles,CA
252285,USB-C Charging Cable,1,11.95,2021-06-16 10:48:00,115 South St,Los Angeles,CA
252289,27in FHD Monitor,1,149.99,2021-06-28 09:05:00,213 Ridge St,Seattle,WA
252292,USB-C Charging Cable,1,11.95,2021-06-13 17:36:00,645 7th St,Boston,MA
252296,Lightning Charging Cable,2,14.95,2021-06-29 06:09:00,119 Adams St,Dallas,TX
252308,Lightning Charging Cable,1,14.95,2021-06-30 11:35:00,264 Jackson St,New York City,NY
252312,Wired Headphones,2,11.99,2021-06-17 14:37:00,647 Jackson St,San Francisco,CA
252334,AA Batteries (4-pack),8,3.84,2021-06-07 23:00:00,45 Cedar St,New York City,NY
252342,Wired Headphones,1,11.99,2021-06-10 09:24:00,497 8th St,San Francisco,CA
252344,Wired Headphones,1,11.99,2021-06-15 15:57:00,196 Maple St,Boston,MA
252354,AA Batteries (4-pack),1,3.84,2021-06-17 16:21:00,56 Adams St,Atlanta,GA
252358,27in FHD Monitor,1,149.99,2021-06-15 16:55:00,977 Hickory St,Boston,MA
252364,ThinkPad Laptop,1,999.99,2021-06-04 12:18:00,340 Meadow St,Dallas,TX
252365,Google Phone,1,600.0,2021-06-20 18:29:00,212 5th St,New York City,NY
252367,USB-C Charging Cable,2,11.95,2021-06-20 20:44:00,741 Maple St,San Francisco,CA
252370,USB-C Charging Cable,1,11.95,2021-06-28 16:18:00,344 River St,San Francisco,CA
252375,Lightning Charging Cable,2,14.95,2021-06-13 23:50:00,306 Lakeview St,Atlanta,GA
252385,Wired Headphones,1,11.99,2021-06-07 09:49:00,21 9th St,Austin,TX
252398,Flatscreen TV,1,300.0,2021-06-19 09:38:00,543 Meadow St,New York City,NY
252400,Bose SoundSport Headphones,1,99.99,2021-06-30 10:49:00,214 River St,Austin,TX
252407,34in Ultrawide Monitor,1,379.99,2021-06-22 12:51:00,913 7th St,San Francisco,CA
252413,iPhone,1,700.0,2021-06-01 21:45:00,591 Highland St,Los Angeles,CA
252417,USB-C Charging Cable,1,11.95,2021-06-03 17:14:00,500 Forest St,New York City,NY
252417,AAA Batteries (4-pack),4,2.99,2021-06-03 17:14:00,500 Forest St,New York City,NY
252420,Lightning Charging Cable,4,14.95,2021-06-26 09:58:00,521 7th St,New York City,NY
252422,Wired Headphones,1,11.99,2021-06-14 22:41:00,3 Maple St,Los Angeles,CA
252425,AAA Batteries (4-pack),4,2.99,2021-06-25 19:31:00,436 Sunset St,Portland,ME
252434,Bose SoundSport Headphones,1,99.99,2021-06-20 12:09:00,480 5th St,Los Angeles,CA
252438,AAA Batteries (4-pack),4,2.99,2021-06-10 17:30:00,760 Maple St,Portland,ME
252449,Flatscreen TV,1,300.0,2021-06-25 07:41:00,87 13th St,Boston,MA
252466,Lightning Charging Cable,1,14.95,2021-06-15 15:00:00,639 Wilson St,Atlanta,GA
252469,Wired Headphones,1,11.99,2021-06-07 21:12:00,639 Lincoln St,San Francisco,CA
252481,Apple Airpods Headphones,1,150.0,2021-06-08 22:54:00,575 Lakeview St,Seattle,WA
252491,Wired Headphones,2,11.99,2021-06-23 19:03:00,282 Madison St,San Francisco,CA
252499,AAA Batteries (4-pack),4,2.99,2021-06-11 16:06:00,246 5th St,New York City,NY
252501,USB-C Charging Cable,1,11.95,2021-06-01 10:03:00,415 Meadow St,Seattle,WA
252504,AAA Batteries (4-pack),2,2.99,2021-06-03 12:46:00,780 Lincoln St,San Francisco,CA
252513,AA Batteries (4-pack),2,3.84,2021-06-18 18:51:00,138 Dogwood St,San Francisco,CA
252515,27in 4K Gaming Monitor,1,389.99,2021-06-04 18:38:00,984 Johnson St,San Francisco,CA
252520,Flatscreen TV,1,300.0,2021-06-26 09:34:00,56 Lincoln St,Portland,OR
252532,iPhone,1,700.0,2021-06-11 14:53:00,3 North St,Los Angeles,CA
252532,Lightning Charging Cable,2,14.95,2021-06-11 14:53:00,3 North St,Los Angeles,CA
252537,AAA Batteries (4-pack),1,2.99,2021-06-06 11:51:00,146 4th St,New York City,NY
252538,Wired Headphones,1,11.99,2021-06-15 14:40:00,267 4th St,San Francisco,CA
252542,Lightning Charging Cable,1,14.95,2021-06-29 15:20:00,761 Forest St,Seattle,WA
252543,USB-C Charging Cable,1,11.95,2021-06-02 21:34:00,624 Forest St,San Francisco,CA
252552,ThinkPad Laptop,1,999.99,2021-06-05 22:53:00,635 11th St,San Francisco,CA
252568,USB-C Charging Cable,2,11.95,2021-06-14 19:42:00,20 12th St,Dallas,TX
252575,AAA Batteries (4-pack),4,2.99,2021-06-08 22:14:00,351 1st St,San Francisco,CA
252578,USB-C Charging Cable,2,11.95,2021-06-05 17:03:00,661 Ridge St,San Francisco,CA
252579,AAA Batteries (4-pack),4,2.99,2021-06-23 22:00:00,136 13th St,San Francisco,CA
252599,Lightning Charging Cable,2,14.95,2021-06-25 01:16:00,49 6th St,Los Angeles,CA
252601,AAA Batteries (4-pack),2,2.99,2021-06-04 21:26:00,417 7th St,San Francisco,CA
252605,AA Batteries (4-pack),4,3.84,2021-06-08 01:52:00,262 Cedar St,Seattle,WA
252605,USB-C Charging Cable,2,11.95,2021-06-08 01:52:00,262 Cedar St,Seattle,WA
252608,AA Batteries (4-pack),4,3.84,2021-06-19 17:53:00,144 Maple St,Austin,TX
252614,USB-C Charging Cable,1,11.95,2021-06-16 20:57:00,485 Forest St,Boston,MA
252625,Lightning Charging Cable,2,14.95,2021-06-17 14:06:00,160 Hickory St,San Francisco,CA
252632,AA Batteries (4-pack),4,3.84,2021-06-22 17:49:00,140 14th St,San Francisco,CA
252639,USB-C Charging Cable,1,11.95,2021-06-05 18:34:00,897 Park St,Austin,TX
252639,Bose SoundSport Headphones,1,99.99,2021-06-05 18:34:00,897 Park St,Austin,TX
252646,Lightning Charging Cable,2,14.95,2021-06-03 22:05:00,51 Elm St,Seattle,WA
252650,AAA Batteries (4-pack),8,2.99,2021-06-08 16:32:00,969 Lake St,Austin,TX
252651,Wired Headphones,2,11.99,2021-06-20 08:53:00,883 2nd St,Boston,MA
252668,Apple Airpods Headphones,1,150.0,2021-06-29 17:57:00,174 Main St,San Francisco,CA
252678,20in Monitor,1,109.99,2021-06-11 12:49:00,500 11th St,Portland,OR
252691,34in Ultrawide Monitor,1,379.99,2021-06-27 11:02:00,595 5th St,New York City,NY
252710,AA Batteries (4-pack),1,3.84,2021-06-15 07:40:00,539 Maple St,Boston,MA
252713,AAA Batteries (4-pack),2,2.99,2021-06-23 20:53:00,457 West St,New York City,NY
252737,Bose SoundSport Headphones,1,99.99,2021-06-30 08:55:00,737 Adams St,San Francisco,CA
252740,iPhone,1,700.0,2021-06-12 09:50:00,9 Spruce St,Dallas,TX
252740,Wired Headphones,2,11.99,2021-06-12 09:50:00,9 Spruce St,Dallas,TX
252744,AAA Batteries (4-pack),4,2.99,2021-06-02 13:54:00,101 Highland St,Portland,ME
252747,Vareebadd Phone,1,400.0,2021-06-02 11:51:00,875 4th St,Seattle,WA
252747,USB-C Charging Cable,2,11.95,2021-06-02 11:51:00,875 4th St,Seattle,WA
252774,Lightning Charging Cable,2,14.95,2021-06-16 16:01:00,462 Hickory St,Los Angeles,CA
252786,Wired Headphones,1,11.99,2021-06-02 16:41:00,211 12th St,New York City,NY
252788,AAA Batteries (4-pack),6,2.99,2021-06-30 13:51:00,520 10th St,Dallas,TX
252802,USB-C Charging Cable,1,11.95,2021-06-19 13:44:00,401 6th St,San Francisco,CA
252807,AAA Batteries (4-pack),4,2.99,2021-06-10 17:00:00,480 Lincoln St,San Francisco,CA
252844,27in FHD Monitor,1,149.99,2021-06-06 15:47:00,742 Chestnut St,San Francisco,CA
252856,Macbook Pro Laptop,1,1700.0,2021-06-16 23:07:00,743 Center St,Boston,MA
252862,USB-C Charging Cable,1,11.95,2021-06-23 06:43:00,766 Willow St,Seattle,WA
252869,Wired Headphones,1,11.99,2021-06-11 11:33:00,719 13th St,Los Angeles,CA
252880,Apple Airpods Headphones,1,150.0,2021-06-20 19:49:00,697 Lincoln St,Atlanta,GA
252883,Apple Airpods Headphones,1,150.0,2021-06-28 16:01:00,15 4th St,Portland,OR
252892,USB-C Charging Cable,2,11.95,2021-06-21 22:24:00,10 Hill St,New York City,NY
252894,AA Batteries (4-pack),4,3.84,2021-06-09 21:05:00,248 Main St,San Francisco,CA
252912,Wired Headphones,4,11.99,2021-06-03 17:59:00,140 4th St,Boston,MA
252917,34in Ultrawide Monitor,1,379.99,2021-06-30 08:47:00,868 Washington St,San Francisco,CA
252931,Bose SoundSport Headphones,1,99.99,2021-06-28 11:00:00,461 2nd St,Boston,MA
252933,AAA Batteries (4-pack),2,2.99,2021-06-19 19:00:00,711 Park St,San Francisco,CA
252947,AA Batteries (4-pack),4,3.84,2021-06-09 13:47:00,558 1st St,Dallas,TX
252952,Lightning Charging Cable,2,14.95,2021-06-23 19:32:00,458 Walnut St,Dallas,TX
252954,Bose SoundSport Headphones,1,99.99,2021-06-26 16:03:00,920 9th St,Portland,ME
252955,Bose SoundSport Headphones,1,99.99,2021-06-01 14:52:00,605 Spruce St,San Francisco,CA
252958,AAA Batteries (4-pack),1,2.99,2021-06-10 07:44:00,899 12th St,New York City,NY
252959,iPhone,1,700.0,2021-06-20 15:02:00,538 14th St,New York City,NY
252970,Apple Airpods Headphones,1,150.0,2021-06-16 19:07:00,637 Adams St,San Francisco,CA
252977,AAA Batteries (4-pack),2,2.99,2021-06-09 10:15:00,545 Madison St,Portland,OR
253032,Macbook Pro Laptop,1,1700.0,2021-06-06 19:40:00,936 12th St,New York City,NY
253037,Wired Headphones,1,11.99,2021-06-26 01:03:00,738 Lakeview St,Dallas,TX
253040,ThinkPad Laptop,1,999.99,2021-06-27 22:31:00,895 Church St,San Francisco,CA
253044,27in 4K Gaming Monitor,1,389.99,2021-06-24 13:35:00,816 1st St,Portland,OR
253048,AAA Batteries (4-pack),8,2.99,2021-06-05 22:17:00,276 Chestnut St,San Francisco,CA
253052,Wired Headphones,1,11.99,2021-06-12 16:44:00,606 1st St,Seattle,WA
253064,AAA Batteries (4-pack),1,2.99,2021-06-25 07:32:00,719 4th St,Seattle,WA
253078,AAA Batteries (4-pack),4,2.99,2021-06-30 10:51:00,520 Dogwood St,New York City,NY
253081,Bose SoundSport Headphones,1,99.99,2021-06-13 17:07:00,516 Adams St,Austin,TX
253082,Wired Headphones,2,11.99,2021-06-21 08:09:00,452 Sunset St,San Francisco,CA
253087,27in 4K Gaming Monitor,1,389.99,2021-06-13 20:12:00,958 Sunset St,Dallas,TX
253091,Lightning Charging Cable,1,14.95,2021-06-01 11:01:00,409 Madison St,Atlanta,GA
253100,Wired Headphones,2,11.99,2021-06-24 01:00:00,144 Hill St,Seattle,WA
253104,Bose SoundSport Headphones,1,99.99,2021-06-04 07:37:00,772 1st St,Austin,TX
253105,Apple Airpods Headphones,1,150.0,2021-06-01 11:13:00,838 7th St,Seattle,WA
253125,AAA Batteries (4-pack),2,2.99,2021-06-17 16:34:00,254 Pine St,Seattle,WA
253127,Wired Headphones,1,11.99,2021-06-19 20:43:00,162 7th St,Los Angeles,CA
253136,Google Phone,1,600.0,2021-06-22 13:05:00,270 Spruce St,Austin,TX
253136,USB-C Charging Cable,1,11.95,2021-06-22 13:05:00,270 Spruce St,Austin,TX
253143,iPhone,1,700.0,2021-06-30 17:57:00,478 Jefferson St,San Francisco,CA
253143,Lightning Charging Cable,2,14.95,2021-06-30 17:57:00,478 Jefferson St,San Francisco,CA
253143,Wired Headphones,1,11.99,2021-06-30 17:57:00,478 Jefferson St,San Francisco,CA
253144,Macbook Pro Laptop,1,1700.0,2021-06-15 21:01:00,238 6th St,Atlanta,GA
253158,Google Phone,1,600.0,2021-06-09 22:19:00,110 8th St,San Francisco,CA
253164,20in Monitor,1,109.99,2021-06-07 12:42:00,948 Cherry St,Boston,MA
253165,AAA Batteries (4-pack),4,2.99,2021-06-05 10:58:00,608 Madison St,Los Angeles,CA
253167,Apple Airpods Headphones,1,150.0,2021-06-18 18:19:00,834 Highland St,Austin,TX
253170,Bose SoundSport Headphones,1,99.99,2021-06-16 11:29:00,28 2nd St,San Francisco,CA
253176,iPhone,1,700.0,2021-06-02 13:17:00,628 Elm St,San Francisco,CA
253180,Wired Headphones,2,11.99,2021-06-21 23:13:00,153 Ridge St,Dallas,TX
253182,Lightning Charging Cable,2,14.95,2021-06-29 11:29:00,688 Forest St,San Francisco,CA
253184,USB-C Charging Cable,2,11.95,2021-06-14 12:23:00,17 Washington St,Los Angeles,CA
253185,27in FHD Monitor,1,149.99,2021-06-14 17:02:00,601 11th St,Portland,OR
253186,Lightning Charging Cable,2,14.95,2021-06-26 09:21:00,848 Maple St,Los Angeles,CA
253188,27in 4K Gaming Monitor,1,389.99,2021-06-02 15:02:00,96 Lincoln St,Dallas,TX
253197,iPhone,1,700.0,2021-06-16 15:19:00,65 Spruce St,New York City,NY
253200,34in Ultrawide Monitor,1,379.99,2021-06-16 19:22:00,477 Hill St,New York City,NY
253203,27in 4K Gaming Monitor,1,389.99,2021-06-14 17:04:00,243 6th St,Austin,TX
253204,ThinkPad Laptop,1,999.99,2021-06-21 18:52:00,113 Lakeview St,Los Angeles,CA
253225,Google Phone,1,600.0,2021-06-21 14:23:00,450 North St,Los Angeles,CA
253229,34in Ultrawide Monitor,1,379.99,2021-06-28 12:32:00,850 Madison St,San Francisco,CA
253239,AAA Batteries (4-pack),2,2.99,2021-06-19 09:44:00,850 Hickory St,Los Angeles,CA
253254,Wired Headphones,2,11.99,2021-07-14 20:01:00,872 Ridge St,New York City,NY
253256,AA Batteries (4-pack),2,3.84,2021-07-05 16:23:00,644 4th St,New York City,NY
253266,USB-C Charging Cable,1,11.95,2021-07-14 19:46:00,131 West St,Los Angeles,CA
253277,Wired Headphones,1,11.99,2021-07-29 10:23:00,879 10th St,Seattle,WA
253278,ThinkPad Laptop,1,999.99,2021-07-27 11:55:00,971 2nd St,Los Angeles,CA
253284,Flatscreen TV,1,300.0,2021-07-25 17:25:00,750 Walnut St,Seattle,WA
253285,27in 4K Gaming Monitor,1,389.99,2021-07-23 16:08:00,873 Dogwood St,New York City,NY
253286,27in FHD Monitor,1,149.99,2021-07-10 17:52:00,115 Pine St,Los Angeles,CA
253296,Wired Headphones,2,11.99,2021-07-30 13:06:00,758 Meadow St,San Francisco,CA
253320,AAA Batteries (4-pack),4,2.99,2021-07-18 09:42:00,674 Park St,Los Angeles,CA
253321,Apple Airpods Headphones,1,150.0,2021-07-03 17:38:00,779 Jefferson St,Austin,TX
253327,AAA Batteries (4-pack),4,2.99,2021-07-02 09:45:00,803 Highland St,Austin,TX
253333,27in FHD Monitor,1,149.99,2021-07-09 09:59:00,682 Wilson St,San Francisco,CA
253355,USB-C Charging Cable,1,11.95,2021-07-19 11:11:00,184 1st St,San Francisco,CA
253359,27in FHD Monitor,1,149.99,2021-07-15 15:13:00,961 Jefferson St,Los Angeles,CA
253361,iPhone,1,700.0,2021-07-15 23:35:00,980 Park St,Portland,ME
253370,AA Batteries (4-pack),2,3.84,2021-07-14 20:37:00,372 4th St,New York City,NY
253371,AAA Batteries (4-pack),2,2.99,2021-07-20 18:17:00,384 Walnut St,Atlanta,GA
253376,Macbook Pro Laptop,1,1700.0,2021-07-07 10:05:00,260 South St,San Francisco,CA
253380,Wired Headphones,4,11.99,2021-07-27 10:09:00,901 14th St,Seattle,WA
253381,Lightning Charging Cable,2,14.95,2021-07-19 11:03:00,359 West St,San Francisco,CA
253382,AA Batteries (4-pack),4,3.84,2021-07-22 19:19:00,122 Center St,Portland,OR
253383,USB-C Charging Cable,2,11.95,2021-07-06 17:02:00,867 Wilson St,Los Angeles,CA
253398,Google Phone,1,600.0,2021-07-15 09:53:00,514 Sunset St,Portland,ME
253415,Wired Headphones,2,11.99,2021-07-15 21:31:00,328 1st St,Los Angeles,CA
253422,AA Batteries (4-pack),2,3.84,2021-07-01 22:47:00,442 6th St,Los Angeles,CA
253425,20in Monitor,1,109.99,2021-07-18 12:29:00,847 Cherry St,San Francisco,CA
253428,27in FHD Monitor,1,149.99,2021-07-26 09:54:00,813 Hill St,New York City,NY
253434,Lightning Charging Cable,2,14.95,2021-07-11 17:20:00,414 Hill St,Atlanta,GA
253450,AA Batteries (4-pack),2,3.84,2021-07-20 13:58:00,68 Spruce St,New York City,NY
253451,Wired Headphones,2,11.99,2021-07-16 21:04:00,383 Adams St,Atlanta,GA
253459,AA Batteries (4-pack),2,3.84,2021-07-01 23:54:00,362 Chestnut St,Los Angeles,CA
253461,AAA Batteries (4-pack),2,2.99,2021-07-01 18:31:00,964 Walnut St,Dallas,TX
253484,Lightning Charging Cable,2,14.95,2021-07-15 14:30:00,96 Main St,San Francisco,CA
253485,USB-C Charging Cable,2,11.95,2021-07-24 09:31:00,930 North St,Seattle,WA
253488,Wired Headphones,1,11.99,2021-07-21 15:47:00,417 1st St,New York City,NY
253497,27in FHD Monitor,1,149.99,2021-07-08 14:45:00,28 Jackson St,Atlanta,GA
253498,Lightning Charging Cable,2,14.95,2021-07-05 14:44:00,85 Cherry St,Dallas,TX
253506,USB-C Charging Cable,1,11.95,2021-07-11 11:06:00,189 Lincoln St,Atlanta,GA
253507,ThinkPad Laptop,1,999.99,2021-07-07 15:30:00,449 Jackson St,Boston,MA
253508,Lightning Charging Cable,1,14.95,2021-07-31 18:24:00,505 8th St,Portland,OR
253510,Apple Airpods Headphones,1,150.0,2021-07-24 20:09:00,745 Dogwood St,Los Angeles,CA
253511,Lightning Charging Cable,1,14.95,2021-07-06 22:38:00,25 5th St,Dallas,TX
253512,AAA Batteries (4-pack),2,2.99,2021-07-21 13:22:00,784 4th St,Seattle,WA
253515,Apple Airpods Headphones,1,150.0,2021-07-22 14:54:00,80 Ridge St,Dallas,TX
253516,Apple Airpods Headphones,1,150.0,2021-07-08 17:50:00,463 1st St,New York City,NY
253519,Google Phone,1,600.0,2021-07-30 14:37:00,444 South St,Portland,OR
253528,Vareebadd Phone,1,400.0,2021-07-07 22:15:00,327 Ridge St,New York City,NY
253543,34in Ultrawide Monitor,1,379.99,2021-07-15 11:45:00,582 12th St,Dallas,TX
253547,Google Phone,1,600.0,2021-07-05 02:59:00,619 Washington St,Los Angeles,CA
253549,20in Monitor,1,109.99,2021-07-22 15:52:00,109 West St,Los Angeles,CA
253550,Lightning Charging Cable,2,14.95,2021-07-10 13:20:00,925 1st St,New York City,NY
253551,20in Monitor,1,109.99,2021-07-21 19:09:00,834 Cherry St,New York City,NY
253556,Bose SoundSport Headphones,1,99.99,2021-07-08 16:04:00,330 7th St,Dallas,TX
253556,AAA Batteries (4-pack),2,2.99,2021-07-08 16:04:00,330 7th St,Dallas,TX
253558,20in Monitor,1,109.99,2021-07-10 07:12:00,499 River St,San Francisco,CA
253564,Wired Headphones,1,11.99,2021-07-23 10:16:00,791 Lakeview St,Portland,OR
253572,27in 4K Gaming Monitor,1,389.99,2021-07-11 14:26:00,359 Lincoln St,Boston,MA
253574,Lightning Charging Cable,1,14.95,2021-07-05 10:31:00,221 Lincoln St,Seattle,WA
253598,AA Batteries (4-pack),2,3.84,2021-07-30 20:42:00,477 14th St,Boston,MA
253600,Wired Headphones,4,11.99,2021-07-19 18:42:00,150 Cedar St,Boston,MA
